,shelter_id,Species,found_lng,found_lat,outcome_lng,outcome_lat,distance_miles,found_address,outcome_address,geometry,annual_intake_2019,annual_intake_2020,annual_intake_2021,jurisdiction_size_sq_km,justidiction_state,jurisdiction_region,jurisdiction_pop_size,jurisdiction_pop_density_person_per_sq_km,year_date,month_date
5603,Tucson,Dog,-110.9990708,32.1923067,-110.9470544,32.1974423,3.06815654446104,W 36TH ST and S MISSION RD Tuscon AZ,"5819 E 31ST ST TUCSON, AZ  85711",POINT (-110.9470544 32.1974423),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5604,Tucson,Dog,-111.0117209,32.1922838,-110.9470544,32.1974423,3.80549759296073,W 36TH ST and S LA CHOLLA BL Tuscon AZ,"7501 E TAMARA PL TUCSON, AZ  85730",POINT (-110.9470544 32.1974423),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5606,Tucson,Dog,-110.9265752,32.2070242,-110.9294978,32.2017843,0.399591871118998,E 22ND ST and S COUNTRY CLUB RD Tuscon AZ,"4521 N BEAR CANYON RD TUCSON, AZ  85749",POINT (-110.9294978 32.2017843),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5607,Tucson,Dog,-110.8750051,32.2735165,-110.867702,32.2884415,1.11371794603521,E RIVER RD and N CRAYCROFT RD Tuscon AZ,"4521 N BEAR CANYON RD TUCSON, AZ  85749",POINT (-110.867702 32.2884415),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5608,Tucson,Dog,-110.9746796,32.322634,-110.9586968,32.2797668,3.09833029588547,N ORACLE RD and W ORANGE GROVE RD Tuscon AZ,"4521 N BEAR CANYON RD TUCSON, AZ  85749",POINT (-110.9586968 32.2797668),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5609,Tucson,Dog,-110.8925391,32.2362786,-110.8945715,32.2387635,0.208526543222121,N SWAN RD and E SPEEDWAY BLVD Tuscon AZ,"4521 N BEAR CANYON RD TUCSON, AZ  85749",POINT (-110.8945715 32.2387635),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5610,Tucson,Dog,-110.8665117,32.2054488,-110.8647217,32.2042952,0.131587207259856,S SAHUARA AVE and E 23RD ST Tuscon AZ,"4521 N BEAR CANYON RD TUCSON, AZ  85749",POINT (-110.8647217 32.2042952),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5611,Tucson,Dog,-110.9819461,32.133992,-110.9843104,32.1446655,0.748388421619132,W VALENCIA RD and S SANTA CLARA AVE Tuscon AZ,"5021 S CHERRY AVE TUCSON, AZ  85706",POINT (-110.9843104 32.1446655),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5612,Tucson,Dog,-110.9009795,32.265108,-110.9061204,32.2598926,0.468760654501459,N COLUMBUS BLVD and E FORT LOWELL RD Tuscon AZ,"5021 S CHERRY AVE TUCSON, AZ  85706",POINT (-110.9061204 32.2598926),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5613,Tucson,Dog,-110.9093033,32.1601131,-110.9006952,32.1497812,0.872585034840094,S ALVERNON WY and E OLYMPIA STRA Tuscon AZ,"1727 S WINSTEL AVE TUCSON, AZ  85713",POINT (-110.9006952 32.1497812),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5614,Tucson,Dog,-110.8922598,32.2068685,-110.868028,32.1975411,1.55834977491857,E 22ND ST and N SWAN RD Tuscon AZ,"1437 S TYNDALL AVE TUCSON, AZ  85713",POINT (-110.868028 32.1975411),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5615,Tucson,Dog,-110.8922598,32.2068685,-110.868028,32.1975411,1.55834977491857,E 22ND ST and N SWAN RD Tuscon AZ,"6743 E KORALEE ST TUCSON, AZ  85710",POINT (-110.868028 32.1975411),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5616,Tucson,Dog,-110.8146632,32.1844608,-110.8321252,32.1856969,1.02676065830214,E STELLA RD and S SARNOFF DR Tuscon AZ,"4249 E 31ST ST TUCSON, AZ  85711",POINT (-110.8321252 32.1856969),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5617,Tucson,Dog,-110.8022048,32.2580331,-110.8005771,32.2895824,2.17598715918267,E TANQUE VERDE RD and N BEAR CANYON RD Tuscon AZ,"3500 W GOWER ST TUCSON, AZ  85746",POINT (-110.8005771 32.2895824),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5618,Tucson,Dog,-110.8443886,32.3088947,-110.8005771,32.2895824,2.88876905327203,E SUNRISE DR and N KOLB RD Tuscon AZ,"6956 S LADYS THUMB LN TUCSON, AZ  85756",POINT (-110.8005771 32.2895824),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5619,Tucson,Dog,-110.8443886,32.3088947,-110.8005771,32.2895824,2.88876905327203,E SUNRISE DR and N KOLB RD Tuscon AZ,"7963 S WILD PRIMROSE AVE TUCSON, AZ  85747",POINT (-110.8005771 32.2895824),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5620,Tucson,Dog,-110.78719,32.2949252,-110.8005771,32.2895824,0.865703066976771,N SNYDER CIR and E SNYDER RD Tuscon AZ,"3130 E HOLLADAY ST TUCSON, AZ  85706",POINT (-110.8005771 32.2895824),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5621,Tucson,Dog,-110.78719,32.2949252,-110.8005771,32.2895824,0.865703066976771,N SNYDER CIR and E SNYDER RD Tuscon AZ,"702 S 6TH AVE TUCSON, AZ  85701",POINT (-110.8005771 32.2895824),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5622,Tucson,Dog,-110.9681548,32.163266,-110.9465887,32.1619393,1.26732182388983,W IRVINGTON RD and S 6TH AVE Tuscon AZ,"2232 E STONE STABLE DR TUCSON, AZ  85737",POINT (-110.9465887 32.1619393),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5623,Tucson,Dog,-110.9681548,32.163266,-110.9465887,32.1619393,1.26732182388983,W IRVINGTON RD and S 6TH AVE Tuscon AZ,"6840 S BURCHAM AVE TUCSON, AZ  85756",POINT (-110.9465887 32.1619393),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5624,Tucson,Dog,-110.9096997,32.2069429,-110.9108238,32.2009369,0.419045097714672,E 22ND ST and S ALVERNON WAY Tuscon AZ,"4873 E 24TH ST TUCSON, AZ  85711",POINT (-110.9108238 32.2009369),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5625,Tucson,Dog,-110.9577067,32.2031741,-110.9574395,32.203569,0.0313917835154104,E 25TH ST and S TYNDALL AVE Tuscon AZ,"241 W CALLE GARCIA TUCSON, AZ  85706",POINT (-110.9574395 32.203569),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5626,Tucson,Dog,-110.8408903,32.2211049,-110.8475852,32.2184666,0.432239853549698,N KOLB RD and E BROADWAY BLVD Tuscon AZ,"8665 E SPEEDWAY BLVD APT 1002 TUCSON, AZ  85710",POINT (-110.8475852 32.2184666),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5627,Tucson,Dog,-110.9093291,32.1975042,-110.9016033,32.1975688,0.452669429371992,S ALVERNON WAY and E 31ST ST Tuscon AZ,"11921 N CASSIOPEIA DR TUCSON, AZ  85737",POINT (-110.9016033 32.1975688),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5628,Tucson,Dog,-111.0287118,32.1337202,-111.0402891,32.1153227,1.43797043694286,S CARDINAL AVE and W VALENCIA RD Tuscon AZ,"11921 N CASSIOPEIA DR TUCSON, AZ  85737",POINT (-111.0402891 32.1153227),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5629,Tucson,Dog,-111.0287118,32.1337202,-111.0402891,32.1153227,1.43797043694286,S CARDINAL AVE and W VALENCIA RD Tuscon AZ,"1625 W FORT LOWELL RD APT 47 TUCSON, AZ  85705",POINT (-111.0402891 32.1153227),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5630,Tucson,Dog,-110.879779,32.1234338,-110.8814394,32.1254762,0.171123136034364,E DESSERT STRAW LN and S LADYS THUMB LN Tuscon AZ,"1000 E 22ND ST TUCSON, AZ  85713",POINT (-110.8814394 32.1254762),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,8
5632,Tucson,Dog,-110.9262879,32.1505626,-110.9255395,32.1503987,0.0453008804693024,S COUNTRY CLUB and E HOLLADAY Tuscon AZ,"5122 S RIVER RUN DR TUCSON, AZ  85746",POINT (-110.9255395 32.1503987),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5633,Tucson,Dog,-110.9811494,32.1777829,-110.968235,32.2116769,2.45495120136203,W AJO WY and S 16TH AV Tuscon AZ,"2386 W 44TH ST TUCSON, AZ  85713",POINT (-110.968235 32.2116769),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5634,Tucson,Dog,-111.0128728,32.3735207,-110.9396033,32.408694,4.92179063182194,N LA CHOLLA BLVD and W OVERTON RD Tuscon AZ,"3190 W WINDWALKER PL TUCSON, AZ  85742",POINT (-110.9396033 32.408694),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5636,Tucson,Dog,-110.8926559,32.1952091,-110.8876794,32.2050492,0.738053004407131,E GOLF LINKS RD and S SWAN RD Tuscon AZ,"4100 N ROMERO RD APT 43 TUCSON, AZ  85705",POINT (-110.8876794 32.2050492),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5637,Tucson,Dog,-111.020289,32.1339195,-110.9722487,32.140224,2.84979990963501,S WESTOVER AVE and W VALENCIA RD Tuscon AZ,"2038 E 32ND ST TUCSON, AZ  85713",POINT (-110.9722487 32.140224),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5639,Tucson,Dog,-110.9612504,32.4243305,-110.951106,32.4226798,0.603689908102847,N 1ST AVE and E TANGERINE RD Tuscon AZ,"4034 E BURNS ST TUCSON, AZ  85711",POINT (-110.951106 32.4226798),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5640,Tucson,Dog,-110.9612504,32.4243305,-110.951106,32.4226798,0.603689908102847,N 1ST AVE and E TANGERINE RD Tuscon AZ,"4918 N SUNRISE AVE TUCSON, AZ  85705",POINT (-110.951106 32.4226798),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5641,Tucson,Dog,-111.0034348,32.2650104,-110.999962,32.264058,0.213647410801813,W FORT LOWELL RD and ROMERO RD Tuscon AZ,"7017 E CALLE OSITO TUCSON, AZ  85710",POINT (-110.999962 32.264058),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5642,Tucson,Dog,-110.9562065,32.2068922,-110.9549014,32.2061037,0.0937951880054963,E 22ND ST and S PARK AVE Tuscon AZ,"2502 N FORGEUS AVE TUCSON, AZ  85716",POINT (-110.9549014 32.2061037),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5643,Tucson,Dog,-111.007541,32.1339432,-111.0100594,32.1348965,0.161604010869512,W VALENCIA RD and S HEADLY RD Tuscon AZ,"5445 N SHANNON RD APT 48 TUCSON, AZ  85705",POINT (-111.0100594 32.1348965),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5644,Tucson,Dog,-111.0013812,32.1602388,-110.9953657,32.1588517,0.365313306979205,S MIDVALE PARK RD and W IRVINGTON RD Tuscon AZ,"5445 N SHANNON RD APT 48 TUCSON, AZ  85705",POINT (-110.9953657 32.1588517),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5645,Tucson,Dog,-111.0117104,32.1851303,-111.017637,32.1859899,0.352294260737643,W 44TH ST and S LA CHOLLA BLVD Tuscon AZ,"4560 S CALLE DON DOMENICO TUCSON, AZ  85746",POINT (-111.017637 32.1859899),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5646,Tucson,Dog,-111.0297592,32.385903,-111.0355387,32.3854932,0.339094709166692,N SHANNON RD and W CACTUS CANYON PASS Tuscon AZ,"5874 S DEL MORAL BLVD TUCSON, AZ  85706",POINT (-111.0355387 32.3854932),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5647,Tucson,Dog,-111.0627779,32.2621186,-111.0664161,32.2654451,0.312903771241633,N CAMINO DE OESTE and W JOJOBA DR Tuscon AZ,"3025 W MONTAGE VISTA DR TUCSON, AZ  85745",POINT (-111.0664161 32.2654451),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5648,Tucson,Dog,-111.0033459,32.2796029,-111.0002281,32.2840403,0.356082646801934,W ROGER RD and N ROMERO RD Tuscon AZ,"2550 N TANQUE VERDE ACRES DR TUCSON, AZ  85749",POINT (-111.0002281 32.2840403),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5649,Tucson,Dog,-110.9389811,32.196116,-110.9413264,32.1963977,0.138775048141587,S PLUMER AVE and E 33RD ST Tuscon AZ,"337 S 2ND AVE TUCSON, AZ  85713",POINT (-110.9413264 32.1963977),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5650,Tucson,Dog,-111.0119926,32.3014762,-111.0229644,32.3012102,0.642358369962944,W CURTIS RD and N LA CHOLLA BLVD Tuscon AZ,"337 S 2ND AVE TUCSON, AZ  85713",POINT (-111.0229644 32.3012102),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5651,Tucson,Dog,-110.9074035,32.2252204,-110.905841,32.2240322,0.122795126962674,N LONGFELLOW AVE and E POE ST Tuscon AZ,"2712 S MONTEREY VIS TUCSON, AZ  85713",POINT (-110.905841 32.2240322),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5652,Tucson,Dog,-110.9610286,32.2720661,-111.0237561,32.2965889,4.04181552768372,1ST and PRINCE Tuscon AZ,"5731 S RAFTER R TUCSON, AZ  85757",POINT (-111.0237561 32.2965889),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5653,Tucson,Dog,-110.8578481,32.2066504,-110.8426491,32.1960109,1.15341189065563,E 22ND ST and S WILMOT RD Tuscon AZ,"2039 E 33RD ST TUCSON, AZ  85713",POINT (-110.8426491 32.1960109),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5654,Tucson,Dog,-110.9095965,32.2361013,-110.933008,32.252313,1.76843070152216,N ALVERNON WAY and E SPEEDWAY BLVD Tuscon AZ,"4151 W OLDFATHER PL TUCSON, AZ  85741",POINT (-110.933008 32.252313),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5655,Tucson,Dog,-111.0192132,32.3010879,-111.0294378,32.3057543,0.679276326016223,W. CURTIS and N. SHANNON Tuscon AZ,"4151 W OLDFATHER PL TUCSON, AZ  85741",POINT (-111.0294378 32.3057543),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5656,Tucson,Dog,-111.0192132,32.3010879,-111.0294378,32.3057543,0.679276326016223,W. CURTIS and N. SHANNON Tuscon AZ,"14300 W ROLINA LN TUCSON, AZ  85736",POINT (-111.0294378 32.3057543),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5657,Tucson,Dog,-111.0627561,32.1736164,-111.0607236,32.1672721,0.453084472931137,W AJO HWY and S CAMINO DE OESTE Tuscon AZ,"14300 W ROLINA LN TUCSON, AZ  85736",POINT (-111.0607236 32.1672721),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5658,Tucson,Dog,-110.9434651,32.1486584,-110.9485902,32.145403,0.374938436769414,S CAMPBELL and E DREXEL Tuscon AZ,"373 N WILMOT RD APT 29B TUCSON, AZ  85711",POINT (-110.9485902 32.145403),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5659,Tucson,Dog,-111.0032056,32.1778076,-111.03165,32.235156,4.28852637315371,W AJO WAY and S MISSION RD Tuscon AZ,"3770 E MARCH PL TUCSON, AZ  85713",POINT (-111.03165 32.235156),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5660,Tucson,Dog,-110.7990699,32.2579505,-110.7932798,32.254552,0.412032021726969,E CATALINA HWY and E TANQUE VERDE RD Tuscon AZ,"3770 E MARCH PL TUCSON, AZ  85713",POINT (-110.7932798 32.254552),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5661,Tucson,Dog,-110.9683304,32.1924287,-110.9624231,32.2146194,1.56770667977655,E 36TH ST and S 6TH AVE Tuscon AZ,"10660 N STARGAZER DR TUCSON, AZ  85737",POINT (-110.9624231 32.2146194),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5662,Tucson,Dog,-110.9683304,32.1924287,-110.9624231,32.2146194,1.56770667977655,E 36TH ST and S 6TH AVE Tuscon AZ,"3640 S SAN RAFAEL PL TUCSON, AZ  85713",POINT (-110.9624231 32.2146194),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5663,Tucson,Dog,-110.9326391,32.192467,-110.9408086,32.1912552,0.485901168274382,E 36TH STREET and S FORGEUS AVE Tuscon AZ,"2442 E 36TH ST TUCSON, AZ  85713",POINT (-110.9408086 32.1912552),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5664,Tucson,Dog,-111.106007,32.133397,-111.1075867,32.14693,0.937057347167851,S CAMINO VERDE and W VALENCIA RD Tuscon AZ,"1802 E COPPER ST TUCSON, AZ  85719",POINT (-111.1075867 32.14693),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5665,Tucson,Dog,-110.9389811,32.196116,-110.9409306,32.1960637,0.11427806005195,S PLUMER AVE and E 33RD ST Tuscon AZ,"6665 E FAYETTE ST TUCSON, AZ  85730",POINT (-110.9409306 32.1960637),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5666,Tucson,Dog,-111.0470375,32.3374435,-111.0549127,32.344924,0.691308772551597,W INA RD and N THORNYDALE RD Tuscon AZ,"4732 E STARFLOWER ST TUCSON, AZ  85756",POINT (-111.0549127 32.344924),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5667,Tucson,Dog,-111.0555073,32.3517059,-111.0549127,32.344924,0.468603788113959,W MAGEE RD and N OLDFATHER RD Tuscon AZ,"1311 N SUNSPOT PL TUCSON, AZ  85715",POINT (-111.0549127 32.344924),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5668,Tucson,Dog,-111.2651127,32.0458646,-111.2672942,32.0361032,0.684660326913251,S SIERRITA MOUNTAIN RD and W VIKING ST Tuscon AZ,"109 S PALOMAS AVE TUCSON, AZ  85745",POINT (-111.2672942 32.0361032),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5669,Tucson,Dog,-111.2651127,32.0458646,-111.2672942,32.0361032,0.684660326913251,S SIERRITA MOUNTAIN RD and W VIKING ST Tuscon AZ,"228 E HELEN ST TUCSON, AZ  85705",POINT (-111.2672942 32.0361032),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5671,Tucson,Dog,-110.9099157,32.2031902,-110.911336,32.1983918,0.340939543760077,1550 S AVERNON WAY Tuscon AZ,"10912 N DOUBLE EAGLE CT TUCSON, AZ  85737",POINT (-110.911336 32.1983918),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5672,Tucson,Dog,-110.9099157,32.2031902,-110.911336,32.1983918,0.340939543760077,1550 S AVERNON WAY Tuscon AZ,"10286 S NOGALES HWY TUCSON, AZ  85756",POINT (-110.911336 32.1983918),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5673,Tucson,Dog,-110.9958286,32.4097397,-110.9875937,32.4001425,0.817955949452215,N LA CANADA DR and W NARANJA DR Tuscon AZ,"5634 E 20TH ST TUCSON, AZ  85711",POINT (-110.9875937 32.4001425),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5676,Tucson,Dog,-110.9468826,32.2530063,-110.9452382,32.2538189,0.111381721181746,N WARREN ST and E SILVER Tuscon AZ,"1920 S NORRIS AVE TUCSON, AZ  85713",POINT (-110.9452382 32.2538189),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5677,Tucson,Dog,-110.8238304,32.2313673,-110.8504257,32.182641,3.70133621236793,N PANTANO and E THIRD Tuscon AZ,"1920 S NORRIS AVE TUCSON, AZ  85713",POINT (-110.8504257 32.182641),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,9
5678,Tucson,Dog,-110.8922103,32.1194193,-110.8914514,32.1269775,0.522681949856438,S SWAN RD and E LOS REALES RD Tuscon AZ,"5122 E PIMA ST TUCSON, AZ  85712",POINT (-110.8914514 32.1269775),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5679,Tucson,Dog,-110.7898389,32.2354995,-110.7851409,32.238201,0.332187178011321,N HARRISON RD and E SPEEDWAY BLVD Tuscon AZ,"1884 E CALLE MULETA TUCSON, AZ  85714",POINT (-110.7851409 32.238201),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5680,Tucson,Dog,-111.0013812,32.1602388,-110.9891559,32.2180868,4.04981093645982,S MIDVALE PARK RD and W IRVINGTON RD Tuscon AZ,"3544 S LIBERTY AVE TUCSON, AZ  85713",POINT (-110.9891559 32.2180868),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5681,Tucson,Dog,-110.9353689,32.2427481,-110.9678711,32.2369953,1.94422955787981,E ELM ST and N TUCSON BLVD Tuscon AZ,"8660 E DESERT SPRING ST TUCSON, AZ  85730",POINT (-110.9678711 32.2369953),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5682,Tucson,Dog,-110.8067285,32.2208201,-110.8104489,32.2229118,0.261266825364838,N CAMINO SECO and E BROADWAY BLVD Tuscon AZ,"3000 N ROMERO RD APT A1 TUCSON, AZ  85705",POINT (-110.8104489 32.2229118),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5683,Tucson,Dog,-111.0128191,32.3705163,-111.0123461,32.4058393,2.43412741388804,N LA CHOLLA BLVD and W TORTOLITA BLUFFS DR Tuscon AZ,"3529 E MONTE VISTA DR APT E TUCSON, AZ  85716",POINT (-111.0123461 32.4058393),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5684,Tucson,Dog,-110.9572664,32.0651834,-110.9579634,32.0639857,0.0921020239143425,S NOGALES HWY and E FENLEY DR Tuscon AZ,"2621 N WALNUT AVE TUCSON, AZ  85712",POINT (-110.9579634 32.0639857),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5685,Tucson,Dog,-110.8752004,32.2067978,-110.8722656,32.2096919,0.263297276524565,S. CRAYCROFT and E. 22ND ST. Tuscon AZ,"12849 N OAKHURST LOOP TUCSON, AZ  85755",POINT (-110.8722656 32.2096919),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5686,Tucson,Dog,-110.9684368,32.1924273,-110.9711776,32.191709,0.168044509545307,W 36TH ST and S 6TH AV Tuscon AZ,"12849 N OAKHURST LOOP TUCSON, AZ  85755",POINT (-110.9711776 32.191709),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5687,Tucson,Dog,-110.7726666,32.2355159,-110.7999485,32.2351133,1.59800154115311,E SPEEDWAY BLVD and N HOUGHTON RD Tuscon AZ,"5310 E 26TH ST TUCSON, AZ  85711",POINT (-110.7999485 32.2351133),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5688,Tucson,Dog,-110.9496295,32.1996602,-110.942508,32.199115,0.418921486675585,S KINO PKWY and E SILVERLAKE RD Tuscon AZ,"418 W NEVADA ST TUCSON, AZ  85706",POINT (-110.942508 32.199115),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5689,Tucson,Dog,-110.9496295,32.1996602,-110.942508,32.199115,0.418921486675585,S KINO PKWY and E SILVERLAKE RD Tuscon AZ,"1857 W SAXONY RD TUCSON, AZ  85713",POINT (-110.942508 32.199115),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5690,Tucson,Dog,-110.8408651,32.1920559,-110.8835212,32.2428255,4.29893898137667,E GOLF LINKS RD and S KOLB RD Tuscon AZ,"1857 W SAXONY RD TUCSON, AZ  85713",POINT (-110.8835212 32.2428255),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5691,Tucson,Dog,-110.9435143,32.1688984,-110.9437247,32.1671996,0.117701328014961,E BENSON HWY and S CAMPBELL AVE Tuscon AZ,"1748 W FORT LOWELL RD APT 4 TUCSON, AZ  85705",POINT (-110.9437247 32.1671996),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5692,Tucson,Dog,-110.9682691,32.1876918,-110.974065,32.1821887,0.509043398993648,E BENSON HWY and S 6TH AVE Tuscon AZ,"2350 E WATER ST APT B210 TUCSON, AZ  85719",POINT (-110.974065 32.1821887),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5693,Tucson,Dog,-110.8239602,32.1919921,-110.8074455,32.1747534,1.53212374820127,S PANTANO RD and E GOLF LINKS RD Tuscon AZ,"3626 E DREXEL RD APT 43 TUCSON, AZ  85706",POINT (-110.8074455 32.1747534),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5694,Tucson,Dog,-111.0034371,32.272328,-110.9997129,32.2626025,0.704709970307845,W PRINCE RD and ROMERO RD Tuscon AZ,"3626 E DREXEL RD APT 43 TUCSON, AZ  85706",POINT (-110.9997129 32.2626025),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5696,Tucson,Dog,-110.9050452,32.25787,-110.905272,32.254914,0.204114614268211,E GLENN ST and N WALNUT AVE Tuscon AZ,"2719 N ESTRELLA AVE APT M TUCSON, AZ  85705",POINT (-110.905272 32.254914),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
5697,Tucson,Dog,-110.9909962,32.4383044,-110.9906539,32.439064,0.0560331254202859,W MOORE RD and N LA CANADA DR Tuscon AZ,"209 E 30TH ST TUCSON, AZ  85713",POINT (-110.9906539 32.439064),27064,17547.0,23940.0,23799,AZ,Pima County,1043433,43.8435648556662,2021,10
